database_name,table_schema,table_name,column_name,data_type,ordinal_position,Description,Use_it,column_ID,unique_count,row,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_ACTIVE_TIME_DK,INT64,17,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_ACTIVE_TIME_DK,1440,2973,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CANCELLED_DATE_DK,INT64,25,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CANCELLED_DATE_DK,8197,2981,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CANCELLED_DTM,DATETIME,27,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CANCELLED_DTM,omitted,2983,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CANCELLED_REASON,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CANCELLED_REASON,16,2995,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CANCELLED_TIME_DK,INT64,26,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CANCELLED_TIME_DK,1440,2982,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CAPTURED_DATE_DK,INT64,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CAPTURED_DATE_DK,8823,2978,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CAPTURED_DTM,DATETIME,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CAPTURED_DTM,omitted,2980,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CAPTURED_TIME_DK,INT64,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CAPTURED_TIME_DK,1440,2979,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_CATEGORY,ALLERGY_CATEGORY_CODE,STRING,8,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_CATEGORY.ALLERGY_CATEGORY_CODE,42,1052,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_CATEGORY,ALLERGY_CATEGORY_DESCRIPTION,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_CATEGORY.ALLERGY_CATEGORY_DESCRIPTION,24,1053,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_CATEGORY_DK,STRING,31,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_CATEGORY_DK,17,2987,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_CATEGORY,ALLERGY_CATEGORY_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_CATEGORY.ALLERGY_CATEGORY_DK,43,1051,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_NAME,ALLERGY_DESCRIPTION,STRING,11,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_NAME.ALLERGY_DESCRIPTION,87268,1065,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_DISCIPLINE_TEXT,STRING,35,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_DISCIPLINE_TEXT,omitted,2991,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_DISPOSITION_TEXT,STRING,36,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_DISPOSITION_TEXT,omitted,2992,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_FPK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_FPK,10706540,2963,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,AllergyIntoleranceNote,allergy_intolerance_identifier_value,STRING,4,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.AllergyIntoleranceNote.allergy_intolerance_identifier_value,1556641,23,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,AllergyIntoleranceReaction,allergy_intolerance_identifier_value,STRING,4,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.AllergyIntoleranceReaction.allergy_intolerance_identifier_value,3475876,28,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,AllergyIntoleranceNote,allergy_intolerance_note_text,STRING,5,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.AllergyIntoleranceNote.allergy_intolerance_note_text,omitted,24,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_NAME,ALLERGY_NAME,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_NAME.ALLERGY_NAME,88846,1064,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_NAME_DK,STRING,33,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_NAME_DK,1132318,2989,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_NAME,ALLERGY_NAME_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_NAME.ALLERGY_NAME_DK,1525399,1061,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_ONSET_DATE_DK,INT64,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_ONSET_DATE_DK,19357,2975,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_ONSET_DTM,DATETIME,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_ONSET_DTM,omitted,2977,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_ONSET_TIME_DK,INT64,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_ONSET_TIME_DK,1440,2976,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_OVERRIDE_TEXT,STRING,38,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_OVERRIDE_TEXT,omitted,2994,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_REACTION_TEXT,STRING,37,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_REACTION_TEXT,omitted,2993,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_SEQUENCE_NBR,INT64,34,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_SEQUENCE_NBR,638,2990,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_STATUS,ALLERGY_STATUS_CODE,STRING,8,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_STATUS.ALLERGY_STATUS_CODE,25,1074,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_STATUS,ALLERGY_STATUS_DESCRIPTION,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_STATUS.ALLERGY_STATUS_DESCRIPTION,17,1075,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_ALLERGIES,ALLERGY_STATUS_DK,STRING,32,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_ALLERGIES.ALLERGY_STATUS_DK,13,2988,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_STATUS,ALLERGY_STATUS_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_STATUS.ALLERGY_STATUS_DK,25,1073,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_NAME,ALLERGY_SUBTYPE_CODE,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_NAME.ALLERGY_SUBTYPE_CODE,18,1063,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ALLERGY_NAME,ALLERGY_TYPE_CODE,STRING,8,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ALLERGY_NAME.ALLERGY_TYPE_CODE,13,1062,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_TIME_MINUTE,AM_PM_TEXT,STRING,12,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_TIME_MINUTE.AM_PM_TEXT,omitted,2532,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ANATOMIC_LOCATION,ANATOMIC_LOCATION_CODE,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ANATOMIC_LOCATION.ANATOMIC_LOCATION_CODE,108606,1085,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ANATOMIC_LOCATION,ANATOMIC_LOCATION_DESCRIPTION,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ANATOMIC_LOCATION.ANATOMIC_LOCATION_DESCRIPTION,108337,1086,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IMPLANT,ANATOMIC_LOCATION_DK,STRING,31,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IMPLANT.ANATOMIC_LOCATION_DK,172,3826,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,EDTWH_FACT_SURGICAL_CASE_PROCEDURE_BN,ANATOMIC_LOCATION_DK,STRING,15,,Yes,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.EDTWH_FACT_SURGICAL_CASE_PROCEDURE_BN.ANATOMIC_LOCATION_DK,936,2873,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,EDTWH_FACT_SURGICAL_CASE_PROCEDURE_BN2,ANATOMIC_LOCATION_DK,STRING,15,,Yes,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.EDTWH_FACT_SURGICAL_CASE_PROCEDURE_BN2.ANATOMIC_LOCATION_DK,936,2898,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SURGICAL_CASE_PROCEDURE,ANATOMIC_LOCATION_DK,STRING,15,,Yes,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SURGICAL_CASE_PROCEDURE.ANATOMIC_LOCATION_DK,998,4995,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_LAB_TEST,ANATOMIC_LOCATION_DK,STRING,30,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_LAB_TEST.ANATOMIC_LOCATION_DK,1565,4070,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_MICROBIOLOGY_TEST_NEW,ANATOMIC_LOCATION_DK,STRING,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_MICROBIOLOGY_TEST_NEW.ANATOMIC_LOCATION_DK,103011,4183,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ANATOMIC_LOCATION,ANATOMIC_LOCATION_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ANATOMIC_LOCATION.ANATOMIC_LOCATION_DK,112406,1083,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_DATE_DK,INT64,15,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_DATE_DK,10004,4567,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_DTM,DATETIME,17,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_DTM,omitted,4569,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_FPK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_FPK,1926190206,4559,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_PROVIDED_FLAG,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_PROVIDED_FLAG,2,4573,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_TIME_DK,INT64,16,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_TIME_DK,1440,4568,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_TXT,STRING,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_TXT,omitted,4575,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PPI_ANSWERS,ANSWER_VALUE,INT64,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PPI_ANSWERS.ANSWER_VALUE,59433,4574,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_MEETINGS,APPLICATION_DK,STRING,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_MEETINGS.APPLICATION_DK,,3946,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_PROTOCOL_DEVICES,APPLICATION_DK,STRING,14,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_PROTOCOL_DEVICES.APPLICATION_DK,,3967,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_PROTOCOL_DRUGS,APPLICATION_DK,STRING,14,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_PROTOCOL_DRUGS.APPLICATION_DK,,3995,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_STATES,APPLICATION_DK,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_STATES.APPLICATION_DK,,4029,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_MEETINGS_CURRENT,APPLICATION_DK,STRING,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_MEETINGS_CURRENT.APPLICATION_DK,,4826,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_STATES_CURRENT,APPLICATION_DK,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_STATES_CURRENT.APPLICATION_DK,,4854,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_STATES_LATEST_STATUS,APPLICATION_DK,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_STATES_LATEST_STATUS.APPLICATION_DK,,4886,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_BEGIN_DATE_DK,INT64,26,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_BEGIN_DATE_DK,5814,4536,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_BEGIN_DATE_DK,INT64,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_BEGIN_DATE_DK,13243,3018,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_BEGIN_DTM,DATETIME,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_BEGIN_DTM,omitted,3020,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_BEGIN_DTM,DATETIME,28,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_BEGIN_DTM,omitted,4538,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_BEGIN_TIME_DK,INT64,27,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_BEGIN_TIME_DK,567,4537,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_BEGIN_TIME_DK,INT64,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_BEGIN_TIME_DK,1308,3019,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_COMMENT,STRING,40,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_COMMENT,51632474,3036,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_CREATE_DATE_DK,INT64,16,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_CREATE_DATE_DK,8950,3012,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_CREATE_DTM,DATETIME,18,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_CREATE_DTM,omitted,3014,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_CREATE_TIME_DK,INT64,17,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_CREATE_TIME_DK,1440,3013,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_DESCRIPTION,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_DESCRIPTION,62942,3035,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_APPOINTMENT_DISPOSITION,APPOINTMENT_DISPOSITION_CODE,STRING,8,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_APPOINTMENT_DISPOSITION.APPOINTMENT_DISPOSITION_CODE,57,1094,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_APPOINTMENT_DISPOSITION,APPOINTMENT_DISPOSITION_DESCRIPTION,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_APPOINTMENT_DISPOSITION.APPOINTMENT_DISPOSITION_DESCRIPTION,54,1095,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_DISPOSITION_DK,STRING,34,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_DISPOSITION_DK,18,4544,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_DISPOSITION_DK,STRING,34,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_DISPOSITION_DK,31,3030,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_APPOINTMENT_DISPOSITION,APPOINTMENT_DISPOSITION_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_APPOINTMENT_DISPOSITION.APPOINTMENT_DISPOSITION_DK,81,1093,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_DISPOSITION_NOTE,STRING,41,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_DISPOSITION_NOTE,863649,3037,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_DURATION_IN_MINUTES,INT64,38,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_DURATION_IN_MINUTES,978,3034,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_END_DATE_DK,INT64,29,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_END_DATE_DK,5712,4539,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_END_DATE_DK,INT64,25,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_END_DATE_DK,13245,3021,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_END_DTM,DATETIME,27,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_END_DTM,omitted,3023,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_END_DTM,DATETIME,31,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_END_DTM,omitted,4541,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_END_TIME_DK,INT64,30,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_END_TIME_DK,573,4540,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_END_TIME_DK,INT64,26,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_END_TIME_DK,1439,3022,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_APPOINTMENT_INDICATION_BRIDGE,APPOINTMENT_FPK,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_APPOINTMENT_INDICATION_BRIDGE.APPOINTMENT_FPK,49763952,1107,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_FPK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_FPK,277917375,3003,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_ORDER_APPOINTMENT_BRIDGE,APPOINTMENT_ID,INT64,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_ORDER_APPOINTMENT_BRIDGE.APPOINTMENT_ID,37524680,1787,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATIENT_REFERRAL,APPOINTMENT_ID,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATIENT_REFERRAL.APPOINTMENT_ID,72041952,4549,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_APPOINTMENT,APPOINTMENT_ID,STRING,36,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_APPOINTMENT.APPOINTMENT_ID,263923380,3032,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_APPOINTMENT_INDICATION_BRIDGE,APPOINTMENT_INDICATION_BRIDGE_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_APPOINTMENT_INDICATION_BRIDGE.APPOINTMENT_INDICATION_BRIDGE_DK,83961478,1104,
